0.517293 	0 	0 	-0.323529
0.517293 	0 	5.55112e-18 	-0.323529
0.55252 	1.72534e-18 	1.59461e-18 	-0.328304
0.589056 	0 	-2.35922e-17 	-0.330635
0.589056 	1.72534e-18 	3.23034e-18 	-0.330635
0.62695 	0 	-2.35922e-17 	-0.330899
0.62695 	1.72534e-18 	6.60932e-18 	-0.330899
0.666252 	0 	-2.35922e-17 	-0.329863
0.666252 	1.72534e-18 	8.26109e-18 	-0.329863
0.707014 	0 	-2.35922e-17 	-0.327782
0.707014 	1.72534e-18 	8.18481e-18 	-0.327782
0.749291 	0 	-2.35922e-17 	-0.324783
0.749291 	1.72534e-18 	8.11447e-18 	-0.324783
0.793139 	0 	-2.35922e-17 	-0.320986
0.793139 	1.72534e-18 	8.04945e-18 	-0.320986
0.838615 	0 	-2.35922e-17 	-0.316496
0.838615 	1.72534e-18 	7.98919e-18 	-0.316496
0.885781 	0 	-2.35922e-17 	-0.311402
0.885781 	1.72534e-18 	7.93324e-18 	-0.311402
0.9347 	0 	-2.35922e-17 	-0.305782
0.9347 	1.72534e-18 	7.88117e-18 	-0.305782
0.985436 	0 	-2.35922e-17 	-0.299713
0.985436 	1.72534e-18 	7.83264e-18 	-0.299713
1.03806 	0 	-2.35922e-17 	-0.293268
1.03806 	1.72534e-18 	7.78731e-18 	-0.293268
1.09263 	0 	-2.35922e-17 	-0.286526
1.09263 	1.72534e-18 	7.74492e-18 	-0.286526
1.14924 	0 	-2.498e-17 	-0.279571
1.14924 	1.72534e-18 	7.70521e-18 	-0.279571
1.20795 	0 	-2.498e-17 	-0.272495
1.20795 	1.72534e-18 	6.28017e-18 	-0.272495
1.26884 	0 	-2.35922e-17 	-0.265395
1.26884 	1.72534e-18 	4.8574e-18 	-0.265395
1.33199 	0 	-2.35922e-17 	-0.258344
1.33199 	1.72534e-18 	3.4367e-18 	-0.258344
1.39748 	0 	-2.35922e-17 	-0.251434
1.39748 	1.72534e-18 	2.83206e-19 	-0.251434
1.46541 	0 	-2.35922e-17 	-0.245007
1.46541 	1.72534e-18 	-1.48074e-18 	-0.245007
1.53542 	0 	-2.498e-17 	-0.23962
1.53542 	1.72534e-18 	-1.49468e-18 	-0.23962
1.60625 	0 	-2.63678e-17 	-0.233469
1.60625 	1.72534e-18 	-1.4942e-18 	-0.233469
1.67708 	0 	-2.63678e-17 	-0.227076
1.67708 	1.72534e-18 	-1.49372e-18 	-0.227076
1.74792 	0 	-2.498e-17 	-0.220769
1.74792 	1.72534e-18 	-1.49323e-18 	-0.220769
1.81875 	0 	-2.35922e-17 	-0.214566
1.81875 	1.72534e-18 	-1.49275e-18 	-0.214566
1.88958 	0 	-2.35922e-17 	-0.208437
1.88958 	1.72534e-18 	-1.49227e-18 	-0.208437
1.96042 	0 	-2.22045e-17 	-0.202385
1.96042 	1.72534e-18 	-1.49178e-18 	-0.202385
2.03125 	0 	-2.08167e-17 	-0.196421
2.03125 	1.72534e-18 	-4.6138e-18 	-0.196421
2.10208 	1.72534e-18 	-7.38887e-18 	-0.190552
2.10208 	0 	-2.08167e-17 	-0.190552
2.17292 	1.72534e-18 	-7.04144e-18 	-0.184786
2.17292 	0 	-1.94289e-17 	-0.184786
2.24375 	1.72534e-18 	-8.42873e-18 	-0.179128
2.24375 	0 	-1.66533e-17 	-0.179128
2.31458 	1.72534e-18 	-8.42824e-18 	-0.173582
2.31458 	0 	-1.52656e-17 	-0.173582
2.38542 	1.72534e-18 	-5.65219e-18 	-0.168154
2.38542 	0 	-1.38778e-17 	-0.168154
2.45625 	1.72534e-18 	-4.26392e-18 	-0.162847
2.45625 	0 	-1.249e-17 	-0.162847
2.52708 	1.72534e-18 	-5.99815e-18 	-0.157666
2.52708 	0 	-1.11022e-17 	-0.157666
2.59792 	1.72534e-18 	-7.38544e-18 	-0.152612
2.59792 	0 	-1.11022e-17 	-0.152612
2.66875 	1.72534e-18 	-8.42578e-18 	-0.147689
2.66875 	0 	-1.249e-17 	-0.147689
2.73958 	1.72534e-18 	-8.42529e-18 	-0.142897
2.73958 	0 	-1.249e-17 	-0.142897
2.81042 	1.72534e-18 	-7.33502e-18 	-0.138238
2.81042 	0 	-1.249e-17 	-0.138238
2.88125 	0 	9.71445e-18 	-0.133713
2.88125 	0 	1.73472e-18 	-0.133713
2.95208 	0 	1.73472e-18 	-0.129322
2.95208 	0 	9.71445e-18 	-0.129322
3.02292 	0 	0 	-0.125063
3.02292 	0 	9.71445e-18 	-0.125063
3.09375 	0 	1.73472e-18 	-0.120937
3.09375 	0 	8.32667e-18 	-0.120937
3.16458 	0 	3.46945e-18 	-0.116942
3.16458 	0 	8.32667e-18 	-0.116942
3.23542 	0 	3.46945e-18 	-0.113077
3.23542 	0 	1.11022e-17 	-0.113077
3.30625 	0 	5.20417e-18 	-0.109339
3.30625 	0 	1.249e-17 	-0.109339
3.37708 	0 	1.38778e-17 	-0.105726
3.37708 	0 	6.93889e-18 	-0.105726
3.44792 	0 	6.93889e-18 	-0.102235
3.44792 	0 	1.38778e-17 	-0.102235
3.51875 	0 	1.249e-17 	-0.098865
3.51875 	0 	6.93889e-18 	-0.098865
3.58958 	0 	6.93889e-18 	-0.0956117
3.58958 	0 	1.249e-17 	-0.0956117
3.66042 	0 	1.249e-17 	-0.0924725
3.66042 	0 	3.81639e-18 	-0.0924725
3.73125 	0 	2.42861e-18 	-0.0894442
3.73125 	0 	1.249e-17 	-0.0894442
3.80208 	0 	1.249e-17 	-0.0865237
3.80208 	0 	4.16334e-18 	-0.0865237
3.87292 	0 	4.16334e-18 	-0.0837076
3.87292 	0 	1.11022e-17 	-0.0837076
3.94375 	0 	2.77556e-18 	-0.0809927
3.94375 	0 	9.71445e-18 	-0.0809927
4.01458 	0 	1.38778e-18 	-0.0783757
4.01458 	0 	1.11022e-17 	-0.0783757
4.08542 	0 	1.04083e-18 	-0.0758532
4.08542 	0 	1.11022e-17 	-0.0758532
4.15625 	0 	2.08167e-18 	-0.0734219
4.15625 	0 	9.71445e-18 	-0.0734219
4.22708 	0 	1.73472e-18 	-0.0710785
4.22708 	0 	8.32667e-18 	-0.0710785
4.29792 	0 	0 	-0.0688199
4.29792 	0 	6.93889e-18 	-0.0688199
4.36875 	0 	0 	-0.0666428
4.36875 	0 	6.93889e-18 	-0.0666428
4.43958 	0 	6.93889e-18 	-0.064544
4.43958 	0 	0 	-0.064544
4.51042 	0 	-1.38778e-18 	-0.0625205
4.51042 	0 	6.93889e-18 	-0.0625205
4.58125 	0 	-1.38778e-18 	-0.0605694
4.58125 	0 	6.93889e-18 	-0.0605694
4.65208 	0 	6.93889e-18 	-0.0586876
4.65208 	0 	0 	-0.0586876
4.72292 	0 	8.32667e-18 	-0.0568723
4.72292 	0 	1.73472e-18 	-0.0568723
4.79375 	0 	3.46945e-18 	-0.0551208
4.79375 	0 	8.32667e-18 	-0.0551208
4.86458 	0 	3.46945e-18 	-0.0534303
4.86458 	0 	6.93889e-18 	-0.0534303
4.93542 	0 	6.93889e-18 	-0.0517982
4.93542 	0 	2.08167e-18 	-0.0517982
5.00625 	0 	6.93889e-19 	-0.0502221
5.00625 	0 	6.93889e-18 	-0.0502221
5.07708 	0 	6.93889e-19 	-0.0486994
5.07708 	0 	6.93889e-18 	-0.0486994
5.14792 	0 	2.42861e-18 	-0.0472279
5.14792 	0 	6.93889e-18 	-0.0472279
5.21875 	0 	4.16334e-18 	-0.0458051
5.21875 	0 	6.93889e-18 	-0.0458051
5.28958 	0 	4.16334e-18 	-0.0444291
5.28958 	0 	6.93889e-18 	-0.0444291
5.36042 	0 	4.16334e-18 	-0.0430976
