4 	-4.93434 	-1.42792e-17 	1.16112 	0.000193633 	0
4 	-4.80303 	-1.58405e-17 	1.1614 	0.00058429 	0
4 	-4.67172 	-1.79655e-17 	1.16195 	0.000983829 	0
4 	-4.54041 	-1.93099e-17 	1.16279 	0.00139882 	0
4 	-4.4091 	-1.76186e-17 	1.1639 	0.00183534 	0
4 	-4.27779 	-1.69247e-17 	1.16529 	0.00229983 	0
4 	-4.14648 	-1.77487e-17 	1.16694 	0.00279884 	0
4 	-4.01517 	-1.70548e-17 	1.16887 	0.00333914 	0
4 	-3.88385 	-1.40624e-17 	1.17106 	0.00392773 	0
4 	-3.75254 	-1.107e-17 	1.17351 	0.00457184 	0
4 	-3.62123 	-9.59549e-18 	1.17621 	0.00527906 	0
4 	-3.48992 	-8.64139e-18 	1.17916 	0.00605721 	0
4 	-3.35861 	-8.46792e-18 	1.18235 	0.00691457 	0
4 	-3.2273 	-1.30649e-17 	1.18576 	0.0078597 	0
4 	-3.09599 	-1.7662e-17 	1.18939 	0.00890141 	0
4 	-2.96467 	-1.49731e-17 	1.19322 	0.0100491 	0
4 	-2.83336 	-1.67079e-17 	1.19723 	0.0113123 	0
4 	-2.70205 	-2.20421e-17 	1.20141 	0.0127009 	0
4 	-2.57074 	-2.1435e-17 	1.20575 	0.0142249 	0
4 	-2.43943 	-1.72716e-17 	1.21022 	0.0158947 	0
4 	-2.30812 	-1.66211e-17 	1.21482 	0.0177206 	0
4 	-2.17681 	-1.79222e-17 	1.21956 	0.0197133 	0
4 	-2.0455 	-1.99171e-17 	1.22443 	0.0218862 	0
4 	-1.91418 	-2.17386e-17 	1.22933 	0.0242582 	0
4 	-1.78287 	-2.1088e-17 	1.23385 	0.026853 	0
4 	-1.65156 	-2.67693e-17 	1.23684 	0.0297074 	0
4 	-1.52025 	-3.35347e-17 	1.23528 	0.0329538 	0
4 	-1.38894 	-3.11928e-17 	1.22252 	0.0363829 	0
4 	-1.25763 	-2.75499e-17 	1.18642 	0.0411016 	0
4 	-1.12632 	-2.65524e-17 	1.11047 	0.0427659 	0
4 	-1.03136 	-2.89104e-17 	0.999339 	0.0496724 	-3.92831e-19
4 	-0.98496 	-3.19189e-17 	0.999945 	0.0475248 	3.61292e-19
4 	-0.919509 	-3.33842e-17 	0.863819 	0.0478914 	-3.72103e-19
4 	-0.866575 	-3.52459e-17 	0.70321 	0.0461451 	-1.65412e-19
4 	-0.816426 	-3.76019e-17 	0.700803 	0.0443902 	9.01056e-20
4 	-0.729158 	-3.92097e-17 	0.527174 	0.0400976 	-2.03392e-19
4 	-0.677364 	-4.05925e-17 	0.523714 	0.0385413 	-8.60452e-20
