4 	-3.92652 	-1.79222e-17 	1.10586 	0.00293066 	0
4 	-3.77955 	-1.85293e-17 	1.10586 	0.00881331 	0
4 	-3.63258 	-1.65344e-17 	1.10585 	0.0147599 	0
4 	-3.48562 	-1.58405e-17 	1.10583 	0.0208134 	0
4 	-3.33865 	-1.38456e-17 	1.10577 	0.027017 	0
4 	-3.19168 	-9.0317e-18 	1.10566 	0.0334142 	0
4 	-3.04471 	-8.33782e-18 	1.10548 	0.0400493 	9.90491e-12
4 	-2.89775 	-9.68223e-18 	1.10517 	0.0469667 	-9.90491e-12
4 	-2.75078 	-9.50875e-18 	1.10467 	0.0542107 	0
4 	-2.60381 	-8.81486e-18 	1.10389 	0.0618234 	0
4 	-2.45685 	-7.9475e-18 	1.10267 	0.0698423 	0
4 	-2.30988 	-6.08267e-18 	1.10078 	0.0782932 	0
4 	-2.16291 	-5.08521e-18 	1.09785 	0.0871797 	-9.24077e-12
4 	-2.01595 	-2.7867e-18 	1.09338 	0.096466 	9.24077e-12
4 	-1.86898 	-3.14719e-19 	1.08663 	0.106051 	7.47385e-28
4 	-1.72201 	6.39379e-19 	1.07667 	0.115731 	-7.47385e-28
4 	-1.57504 	2.28737e-18 	1.06243 	0.125166 	0
4 	-1.42808 	3.15473e-18 	1.04278 	0.133822 	0
4 	-1.28111 	2.54757e-18 	1.01694 	0.140947 	0
4 	-1.13414 	1.94042e-18 	0.984714 	0.146004 	0
4 	-1.03088 	3.22535e-18 	0.949996 	0.147043 	-1.39097e-20
4 	-0.972566 	4.16334e-18 	0.949923 	0.150119 	-1.54122e-21
4 	-0.902088 	4.85723e-18 	0.908603 	0.144714 	2.12012e-20
4 	-0.840794 	7.28584e-18 	0.906415 	0.147824 	1.17535e-20
4 	-0.757456 	8.6415e-18 	0.856761 	0.139235 	-4.13894e-21
4 	-0.690913 	8.24121e-18 	0.80311 	0.125505 	3.44699e-21
4 	-0.624564 	5.26616e-18 	0.795208 	0.128373 	8.60988e-21
4 	-0.501877 	-5.78553e-19 	0.738404 	0.108523 	-9.65608e-21
4 	-0.433566 	-1.73472e-18 	0.72719 	0.110915 	1.78603e-20
4 	-0.354317 	-2.77556e-18 	0.67317 	0.084669 	6.60089e-24
4 	-0.21363 	-7.44687e-18 	0.631954 	0.0531916 	8.44633e-22
4 	-0.0713845 	-4.61009e-18 	0.609571 	0.0181523 	-2.47326e-22
4 	0.0713845 	1.42573e-18 	0.609571 	-0.0181523 	2.44283e-22
4 	0.21363 	3.56862e-18 	0.631954 	-0.0531917 	5.63673e-22
4 	0.354317 	-3.1225e-18 	0.67317 	-0.0846691 	1.40695e-23
4 	0.433566 	-7.7016e-18 	0.72719 	-0.110915 	-1.78454e-20
4 	0.501877 	-9.23426e-18 	0.738404 	-0.108524 	9.6685e-21
4 	0.624564 	-1.22346e-17 	0.795208 	-0.128373 	-8.781e-21
4 	0.690913 	-1.28157e-17 	0.80311 	-0.125505 	-3.42152e-21
4 	0.757456 	-1.3216e-17 	0.856761 	-0.139235 	4.28974e-21
4 	0.840794 	-1.27456e-17 	0.906415 	-0.147824 	2.68578e-20
4 	0.902088 	-1.10109e-17 	0.908603 	-0.144714 	-2.12498e-20
4 	0.972566 	-9.72882e-18 	0.949923 	-0.150119 	1.53352e-21
4 	1.03088 	-8.36829e-18 	0.949996 	-0.147043 	1.388e-20
4 	1.13414 	-7.03677e-18 	0.984714 	-0.146004 	-5.48914e-28
4 	1.28111 	-7.38372e-18 	1.01694 	-0.140947 	5.49503e-28
4 	1.42808 	-7.08014e-18 	1.04278 	-0.133822 	0
4 	1.57504 	-4.73826e-18 	1.06243 	-0.125166 	0
4 	1.72201 	-4.99847e-18 	1.07667 	-0.115731 	7.47385e-28
4 	1.86898 	-7.08014e-18 	1.08663 	-0.106051 	-7.47385e-28
4 	2.01595 	-8.72813e-18 	1.09338 	-0.096466 	-5.87523e-28
4 	2.16291 	-6.25615e-18 	1.09785 	-0.0871797 	5.87523e-28
4 	2.30988 	-2.22292e-18 	1.10078 	-0.0782932 	0
4 	2.45685 	2.02716e-18 	1.10267 	-0.0698423 	0
4 	2.60381 	4.71598e-18 	1.10389 	-0.0618234 	0
4 	2.75078 	4.36903e-18 	1.10467 	-0.0542107 	0
4 	2.89775 	4.02209e-18 	1.10517 	-0.0469668 	0
4 	3.04471 	7.14459e-18 	1.10548 	-0.0400493 	0
4 	3.19168 	9.18289e-18 	1.10566 	-0.0334142 	-9.94548e-12
4 	3.33865 	8.05532e-18 	1.10577 	-0.027017 	9.94548e-12
4 	3.48562 	8.53237e-18 	1.10583 	-0.0208134 	0
4 	3.63258 	9.22626e-18 	1.10585 	-0.0147599 	0
4 	3.77955 	9.61657e-18 	1.10586 	-0.00881331 	0
4 	3.92652 	9.62772e-18 	1.10586 	-0.00293066 	0
