4 	-4.93434 	-1.42792e-17 	-0.0884559
4 	-4.80303 	-1.58405e-17 	-0.0886198
4 	-4.67172 	-1.79655e-17 	-0.088948
4 	-4.54041 	-1.93099e-17 	-0.0894411
4 	-4.4091 	-1.76186e-17 	-0.0900999
4 	-4.27779 	-1.69247e-17 	-0.0909258
4 	-4.14648 	-1.77487e-17 	-0.0919202
4 	-4.01517 	-1.70548e-17 	-0.0930849
4 	-3.88385 	-1.40624e-17 	-0.0944219
4 	-3.75254 	-1.107e-17 	-0.0959335
4 	-3.62123 	-9.59549e-18 	-0.0976221
4 	-3.48992 	-8.64139e-18 	-0.0994904
4 	-3.35861 	-8.46792e-18 	-0.101541
4 	-3.2273 	-1.30649e-17 	-0.103777
4 	-3.09599 	-1.7662e-17 	-0.106202
4 	-2.96467 	-1.49731e-17 	-0.108818
4 	-2.83336 	-1.67079e-17 	-0.111628
4 	-2.70205 	-2.20421e-17 	-0.114636
4 	-2.57074 	-2.1435e-17 	-0.117844
4 	-2.43943 	-1.72716e-17 	-0.121255
4 	-2.30812 	-1.66211e-17 	-0.124871
4 	-2.17681 	-1.79222e-17 	-0.128696
4 	-2.0455 	-1.99171e-17 	-0.132733
4 	-1.91418 	-2.17386e-17 	-0.136982
4 	-1.78287 	-2.1088e-17 	-0.141448
4 	-1.65156 	-2.67693e-17 	-0.14613
4 	-1.52025 	-3.35347e-17 	-0.151001
4 	-1.38894 	-3.11928e-17 	-0.156046
4 	-1.25763 	-2.75499e-17 	-0.161003
4 	-1.12632 	-2.65524e-17 	-0.16621
4 	-1.03136 	-2.89104e-17 	-0.168735
4 	-0.98496 	-3.19189e-17 	-0.171383
4 	-0.919509 	-3.33842e-17 	-0.171872
4 	-0.866575 	-3.52459e-17 	-0.172137
4 	-0.816426 	-3.76019e-17 	-0.174893
4 	-0.729158 	-3.92097e-17 	-0.174637
4 	-0.677364 	-4.05925e-17 	-0.177386
4 	-0.614021 	-4.21252e-17 	-0.176745
4 	-0.506253 	-4.24991e-17 	-0.17584
4 	-0.44829 	-4.20936e-17 	-0.174825
4 	-0.392747 	-3.85971e-17 	-0.17757
4 	-0.284325 	-3.7721e-17 	-0.176626
4 	-0.17113 	-4.13156e-17 	-0.175883
4 	-0.0571329 	-4.65545e-17 	-0.17547
4 	0.0571329 	4.49739e-18 	-0.175455
4 	0.17113 	-1.48205e-18 	-0.175841
4 	0.284325 	-6.73455e-18 	-0.17656
4 	0.392747 	-8.93432e-18 	-0.177485
4 	0.44829 	-9.65523e-18 	-0.174745
4 	0.506253 	-8.67203e-18 	-0.175747
4 	0.614021 	-9.33891e-18 	-0.176645
4 	0.677364 	-9.79111e-18 	-0.177284
4 	0.729158 	-9.14549e-18 	-0.174543
4 	0.816426 	-6.51326e-18 	-0.174801
4 	0.866575 	-5.50168e-18 	-0.172055
4 	0.919509 	-7.71032e-18 	-0.171793
4 	0.98496 	-1.05902e-17 	-0.171308
4 	1.03136 	-1.0921e-17 	-0.168669
4 	1.12632 	-5.08521e-18 	-0.166154
4 	1.25763 	-2.27983e-19 	-0.16096
4 	1.38894 	1.94042e-18 	-0.156014
4 	1.52025 	4.19556e-18 	-0.150977
4 	1.65156 	4.36903e-18 	-0.146112
4 	1.78287 	2.63431e-18 	-0.141435
4 	1.91418 	1.42e-18 	-0.136973
4 	2.0455 	2.02716e-18 	-0.132726
4 	2.17681 	2.63431e-18 	-0.128692
4 	2.30812 	6.53744e-18 	-0.124869
4 	2.43943 	1.33896e-17 	-0.121253
4 	2.57074 	1.70325e-17 	-0.117843
4 	2.70205 	1.90274e-17 	-0.114636
4 	2.83336 	2.10224e-17 	-0.111629
4 	2.96467 	2.17163e-17 	-0.108819
4 	3.09599 	2.3928e-17 	-0.106203
4 	3.2273 	2.86552e-17 	-0.103779
4 	3.35861 	3.11271e-17 	-0.101543
4 	3.48992 	3.10838e-17 	-0.0994921
4 	3.62123 	3.4293e-17 	-0.0976238
4 	3.75254 	3.52471e-17 	-0.0959351
4 	3.88385 	3.36859e-17 	-0.0944235
4 	4.01517 	3.34257e-17 	-0.0930865
4 	4.14648 	3.24282e-17 	-0.0919218
4 	4.27779 	3.23848e-17 	-0.0909274
4 	4.4091 	3.08236e-17 	-0.0901015
4 	4.54041 	2.92623e-17 	-0.0894426
4 	4.67172 	2.99562e-17 	-0.0889495
4 	4.80303 	3.01297e-17 	-0.0886213
4 	4.93434 	3.19189e-17 	-0.0884574
