4 	-4.97538 	1.59348e-18 	-0.0907041
4 	-4.92614 	1.33327e-18 	-0.0907273
4 	-4.8769 	2.05698e-19 	-0.0907737
4 	-4.82765 	2.67768e-18 	-0.0908433
4 	-4.77841 	8.18543e-18 	-0.0909361
4 	-4.72917 	6.3206e-18 	-0.0910522
4 	-4.67993 	1.94042e-18 	-0.0911915
4 	-4.63069 	2.63431e-18 	-0.0913542
4 	-4.58145 	2.46084e-18 	-0.0915402
4 	-4.5322 	1.33327e-18 	-0.0917497
4 	-4.48296 	-2.27983e-19 	-0.0919827
4 	-4.43372 	-5.45108e-20 	-0.0922391
4 	-4.38448 	2.72105e-18 	-0.0925192
4 	-4.33524 	4.71598e-18 	-0.092823
4 	-4.28599 	5.40987e-18 	-0.0931506
4 	-4.23675 	7.10122e-18 	-0.093502
4 	-4.18751 	8.79258e-18 	-0.0938773
4 	-4.13827 	6.14713e-18 	-0.0942767
4 	-4.08903 	2.98126e-18 	-0.0947003
4 	-4.03979 	2.02716e-18 	-0.0951481
4 	-3.99054 	1.07306e-18 	-0.0956203
4 	-3.9413 	2.54757e-18 	-0.096117
4 	-3.89206 	5.84355e-18 	-0.0966384
4 	-3.84282 	7.83848e-18 	-0.0971845
4 	-3.79358 	1.00503e-17 	-0.0977554
4 	-3.74434 	9.5732e-18 	-0.0983515
4 	-3.69509 	7.57827e-18 	-0.0989727
4 	-3.64585 	4.71598e-18 	-0.0996192
4 	-3.59661 	-1.48566e-18 	-0.100291
4 	-3.54737 	-2.83007e-18 	-0.100989
4 	-3.49813 	6.82747e-19 	-0.101712
4 	-3.44888 	-1.09534e-18 	-0.102462
4 	-3.39964 	-9.21873e-19 	-0.103237
4 	-3.3504 	-2.27983e-19 	-0.104039
4 	-3.30116 	-1.05198e-18 	-0.104867
4 	-3.25192 	1.07306e-18 	-0.105722
4 	-3.20268 	-2.22292e-18 	-0.106604
4 	-3.15343 	-8.55466e-18 	-0.107513
4 	-3.10419 	-1.60573e-17 	-0.108448
4 	-3.05495 	-2.00038e-17 	-0.109412
4 	-3.00571 	-1.93099e-17 	-0.110402
4 	-2.95647 	-1.99605e-17 	-0.111421
4 	-2.90723 	-1.96135e-17 	-0.112467
4 	-2.85798 	-1.6491e-17 	-0.113542
4 	-2.80874 	-1.55369e-17 	-0.114645
4 	-2.7595 	-1.44961e-17 	-0.115776
4 	-2.71026 	-1.71415e-17 	-0.116936
4 	-2.66102 	-2.03074e-17 	-0.118125
