4 	-3.95101 	3.46945e-18 	-0.117556
4 	-3.85303 	3.46945e-18 	-0.117653
4 	-3.75506 	2.08167e-18 	-0.117848
4 	-3.65708 	2.42861e-18 	-0.118139
4 	-3.5591 	4.16334e-18 	-0.118526
4 	-3.46112 	2.77556e-18 	-0.119007
4 	-3.36314 	-3.46945e-19 	-0.11958
4 	-3.26517 	-2.08167e-18 	-0.120243
4 	-3.16719 	-2.08167e-18 	-0.120993
4 	-3.06921 	-2.08167e-18 	-0.121827
4 	-2.97123 	-3.46945e-19 	-0.12274
4 	-2.87325 	1.38778e-18 	-0.123729
4 	-2.77528 	1.38778e-18 	-0.124786
4 	-2.6773 	-3.46945e-19 	-0.125906
4 	-2.57932 	-3.46945e-19 	-0.127081
4 	-2.48134 	1.38778e-18 	-0.128302
4 	-2.38336 	1.38778e-18 	-0.129559
4 	-2.28539 	1.38778e-18 	-0.130839
4 	-2.18741 	1.38778e-18 	-0.132129
4 	-2.08943 	1.38778e-18 	-0.133414
4 	-1.99145 	1.38778e-18 	-0.134676
4 	-1.89347 	1.38778e-18 	-0.135894
4 	-1.7955 	1.38778e-18 	-0.137046
4 	-1.69752 	1.38778e-18 	-0.138105
4 	-1.59954 	3.1225e-18 	-0.139043
4 	-1.50156 	4.85723e-18 	-0.13983
4 	-1.40358 	4.85723e-18 	-0.140436
4 	-1.30561 	4.85723e-18 	-0.140863
4 	-1.20763 	4.51028e-18 	-0.141069
4 	-1.10965 	1.04083e-18 	-0.14136
4 	-1.04542 	-3.46945e-18 	-0.141277
4 	-1.0147 	-7.76824e-18 	-0.139998
4 	-0.983543 	-5.2012e-18 	-0.138746
4 	-0.951948 	-1.71115e-18 	-0.137619
4 	-0.928914 	-1.94291e-18 	-0.136537
4 	-0.912798 	-9.33325e-20 	-0.143358
4 	-0.887488 	-1.73472e-18 	-0.142429
4 	-0.854642 	-3.46945e-18 	-0.141593
4 	-0.8214 	-6.40567e-18 	-0.140868
4 	-0.787774 	-9.63346e-18 	-0.140275
4 	-0.753776 	-9.18428e-18 	-0.139833
4 	-0.731907 	-8.07525e-18 	-0.139559
4 	-0.714639 	-7.32293e-18 	-0.147094
4 	-0.684714 	-3.46945e-18 	-0.147
4 	-0.649678 	0 	-0.147084
4 	-0.614324 	5.58548e-19 	-0.14736
4 	-0.578667 	2.07135e-18 	-0.14784
4 	-0.542723 	6.39841e-18 	-0.148532
4 	-0.506508 	1.3047e-17 	-0.149446
4 	-0.470037 	1.71594e-17 	-0.150587
4 	-0.4486 	1.74349e-17 	-0.151959
4 	-0.430188 	1.74574e-17 	-0.159036
4 	-0.396401 	1.45717e-17 	-0.160407
4 	-0.35927 	9.36751e-18 	-0.16198
4 	-0.321954 	5.89806e-18 	-0.163757
4 	-0.284472 	5.89806e-18 	-0.165723
4 	-0.246843 	5.89806e-18 	-0.167871
4 	-0.209085 	3.1225e-18 	-0.170188
4 	-0.171219 	2.82508e-18 	-0.172657
4 	-0.133263 	6.32035e-18 	-0.175259
4 	-0.0952381 	1.08799e-17 	-0.177973
4 	-0.0571629 	1.10573e-17 	-0.180774
4 	-0.0190576 	7.36665e-18 	-0.183635
4 	0.0190576 	-5.41647e-19 	-0.186527
4 	0.0571629 	-1.21585e-18 	-0.189426
4 	0.0952381 	-1.35622e-19 	-0.192301
4 	0.133263 	1.18715e-19 	-0.195125
4 	0.171219 	-8.17836e-19 	-0.19787
4 	0.209085 	3.46945e-19 	-0.200511
4 	0.246843 	4.85723e-18 	-0.203026
4 	0.284472 	6.59195e-18 	-0.205395
4 	0.321954 	8.32667e-18 	-0.207588
4 	0.35927 	1.45717e-17 	-0.20961
4 	0.396401 	1.45717e-17 	-0.211442
4 	0.430188 	1.20329e-17 	-0.21307
4 	0.4486 	1.09695e-17 	-0.213469
4 	0.470037 	7.79193e-18 	-0.21504
4 	0.506508 	4.72031e-18 	-0.216371
4 	0.542723 	2.14834e-18 	-0.217469
4 	0.578667 	8.7873e-19 	-0.218321
4 	0.614324 	2.22822e-18 	-0.218918
4 	0.649678 	4.16334e-18 	-0.219299
4 	0.684714 	4.16334e-18 	-0.219447
4 	0.714639 	3.50654e-18 	-0.21936
4 	0.731907 	3.10116e-18 	-0.219799
4 	0.753776 	2.95878e-18 	-0.219471
4 	0.787774 	1.20856e-18 	-0.218918
4 	0.8214 	9.66901e-19 	-0.218154
4 	0.854642 	3.81639e-18 	-0.217192
4 	0.887488 	4.51028e-18 	-0.216048
4 	0.912798 	4.77709e-18 	-0.21474
4 	0.928914 	8.13168e-18 	-0.214374
4 	0.951948 	9.39108e-18 	-0.212889
4 	0.983543 	1.0498e-17 	-0.211294
4 	1.0147 	8.6249e-18 	-0.209586
4 	1.04542 	2.08167e-18 	-0.207728
